Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance,Daily Return
2018-01-02,13.880000114440918,13.979999542236328,13.779999732971191,13.960000038146973,10.035806655883789,2676042,,,,,False,False,False,False,False,False,0.0,0.0,0.0,
2018-01-03,13.880000114440918,13.960000038146973,13.819999694824219,13.9399995803833,10.021429061889648,1344353,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0014326975436259604
2018-01-04,13.960000038146973,13.960000038146973,13.699999809265137,13.739999771118164,9.877649307250977,5194784,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.014347189044867759
2018-01-05,13.819999694824219,14.420000076293945,13.720000267028809,14.420000076293945,10.366498947143555,9485148,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.049490561608680705
2018-01-08,14.460000038146973,14.760000228881836,14.359999656677246,14.680000305175781,10.553413391113281,8429701,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.018030528953274283
2018-01-09,14.34000015258789,14.680000305175781,14.199999809265137,14.65999984741211,10.539034843444824,8599029,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0013624289746519969
2018-01-10,14.600000381469727,14.600000381469727,14.420000076293945,14.5600004196167,10.467144966125488,3731560,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.006821243440399027
2018-01-11,14.5600004196167,14.579999923706055,14.34000015258789,14.5,10.42401123046875,4244581,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.00412090782194352
2018-01-12,14.460000038146973,14.600000381469727,14.300000190734863,14.399999618530273,10.352120399475098,4132875,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.006896578032394962
2018-01-15,14.359999656677246,14.579999923706055,14.260000228881836,14.319999694824219,10.294610023498535,3211280,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.005555550404536702
2018-01-16,14.220000267028809,14.479999542236328,14.15999984741211,14.4399995803833,10.380876541137695,1796204,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.00837988045505722
2018-01-17,14.579999923706055,14.720000267028809,14.399999618530273,14.720000267028809,10.582168579101562,5493082,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.019390629832558126
2018-01-18,14.579999923706055,14.720000267028809,14.479999542236328,14.600000381469727,10.495903015136719,3129263,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.008152165990639837
2018-01-19,14.640000343322754,14.640000343322754,14.420000076293945,14.579999923706055,10.481523513793945,4557589,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0013698943315820777
2018-01-22,14.600000381469727,14.600000381469727,14.420000076293945,14.479999542236328,10.409632682800293,5588582,62.03701046435492,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.006858736762208939
2018-01-23,14.5600004196167,14.699999809265137,14.4399995803833,14.699999809265137,10.567790985107422,3981180,66.10168258681458,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.015193389087278408
2018-01-24,14.699999809265137,14.720000267028809,14.600000381469727,14.699999809265137,10.567790985107422,2719295,72.2221952407296,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0
2018-01-25,14.699999809265137,14.779999732971191,14.579999923706055,14.699999809265137,10.567790985107422,8390049,59.45943507775977,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0
2018-01-26,14.760000228881836,14.760000228881836,14.600000381469727,14.720000267028809,10.582168579101562,4739681,51.61289826393188,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.001360575375726647
2018-01-29,14.65999984741211,14.760000228881836,14.520000457763672,14.619999885559082,10.510279655456543,3843224,48.484852863509964,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.006793504052694632
2018-01-30,14.579999923706055,14.680000305175781,14.300000190734863,14.359999656677246,10.323365211486816,4590707,43.24323279395011,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.017783873523737226
2018-01-31,14.460000038146973,14.539999961853027,14.220000267028809,14.420000076293945,10.366498947143555,8801204,47.29730600504158,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.004178302301615977
2018-02-01,14.819999694824219,15.0600004196167,14.619999885559082,14.65999984741211,10.539034843444824,8807245,58.02468481705967,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.016643534663548065
2018-02-02,14.520000457763672,14.680000305175781,14.380000114440918,14.640000343322754,10.524657249450684,4093822,60.25641574269416,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0013642226669522417
2018-02-05,14.680000305175781,14.680000305175781,14.100000381469727,14.100000381469727,10.136453628540039,4890193,41.4141720647939,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.036885242430975684
2018-02-06,13.600000381469727,13.899999618530273,13.539999961853027,13.800000190734863,9.920783042907715,10174257,27.000020027141545,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.021276608696346178
2018-02-07,13.899999618530273,14.039999961853027,13.520000457763672,13.579999923706055,9.762625694274902,9706048,25.714301284461655,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.015942048115080043
2018-02-08,13.899999618530273,13.899999618530273,13.539999961853027,13.640000343322754,9.805761337280273,4335103,28.037416080090736,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.004418293074653024
2018-02-09,13.460000038146973,13.600000381469727,13.180000305175781,13.180000305175781,9.475067138671875,6618537,24.000035095188068,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.03372434212380049
2018-02-12,13.319999694824219,13.479999542236328,13.15999984741211,13.380000114440918,9.618846893310547,5999064,23.38711848242818,14.306666660308839,14.751075054856715,13.862258265760962,False,True,False,False,False,False,0.0,0.0,0.0,0.015174492005633589
